33,142,219,161,1
0,78,140,255,-1
155,145,130,255,-1
2,180,62,205,1
0,0,0,0,-1
119,119,119,103,-1
33,142,219,161,1
232,15,2,0,-1
30,81,82,184,1
8,10,2,2,-1
190,230,4,232,1
33,184,1,76,-1
7,170,87,176,1
135,134,126,255,-1
0,0,0,0,-1
241,81,82,180,1
0,0,0,51,-1
3,105,30,179,1
0,0,224,63,-1
0,0,0,0,-1
52,219,70,226,1
125,255,128,129,-1
4,0,5,8,-1
0,0,0,0,-1
109,112,59,115,-1
0,0,0,0,-1
145,255,169,159,-1
